feature	Acetobacteraceae	Acholeplasmataceae	Acidaminococcaceae	Actinomycetaceae	Aerococcaceae	Aeromonadaceae	Akkermansiaceae	Alcaligenaceae	Alicyclobacillaceae	Alteromonadaceae	Atopobiaceae	Bacillaceae	Bacteroidaceae	Barnesiellaceae	Beutenbergiaceae	Bifidobacteriaceae	Brachyspiraceae	Bradyrhizobiaceae	Brevibacteriaceae	Brucellaceae	Bruguierivoracaceae	Burkholderiaceae	Campylobacteraceae	Cardiobacteriaceae	Carnobacteriaceae	Caulobacteraceae	Chitinophagaceae	Christensenellaceae	Chrysiogenaceae	Clostridiaceae	Colwelliaceae	Comamonadaceae	Coriobacteriaceae	Corynebacteriaceae	Dehalococcoidaceae	Dermabacteraceae	Dermacoccaceae	Desulfocapsaceae	Desulfomicrobiaceae	Desulfovibrionaceae	Dysgonomonadaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erwiniaceae	Erysipelotrichaceae	Erythrobacteraceae	Eubacteriaceae	Eubacteriales.Family.XIII..Incertae.Sedis	Fervidobacteriaceae	Fibrobacteraceae	Flavobacteriaceae	Fulvivirgaceae	Fusobacteriaceae	Gemmatimonadaceae	Geobacteraceae	Gordoniaceae	Gottschalkiaceae	Halomonadaceae	Helicobacteraceae	Heliobacteriaceae	Jiangellaceae	Lachnospiraceae	Lactobacillaceae	Lawsonellaceae	Leptotrichiaceae	Limnochordaceae	Listeriaceae	Methylobacteriaceae	Microbacteriaceae	Micrococcaceae	Moraxellaceae	Morganellaceae	Muribaculaceae	Mycobacteriaceae	Mycoplasmataceae	Nanosynbacteraceae	Neisseriaceae	Nitrospiraceae	Nocardiaceae	Nocardioidaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Paenibacillaceae	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Phyllobacteriaceae	Planococcaceae	Polyangiaceae	Porphyromonadaceae	Prevotellaceae	Propionibacteriaceae	Pseudoalteromonadaceae	Pseudomonadaceae	Pseudonocardiaceae	Rhizobiaceae	Rhodocyclaceae	Rhodothermaceae	Rikenellaceae	Roseobacteraceae	Selenomonadaceae	Sphingobacteriaceae	Sphingomonadaceae	Sporomusaceae	Staphylococcaceae	Steroidobacteraceae	Streptococcaceae	Streptomycetaceae	Succinivibrionaceae	Sulfurovaceae	Sutterellaceae	Symbiobacteriaceae	Synergistaceae	Tannerellaceae	Tepidanaerobacteraceae	Thermaceae	Thermoactinomycetaceae	Thermoanaerobacteraceae	Thermoanaerobacterales.Family.III..Incertae.Sedis	Thermohalobacteraceae	Tissierellaceae	Treponemataceae	Turicibacteraceae	Vallitaleaceae	Veillonellaceae	Vibrionaceae	Weeksellaceae	Xanthobacteraceae	Xanthomonadaceae	Yersiniaceae
NS36	0.0030258092699967	0.000415626245480976	0.139968379645435	0.00897225765819255	0	0	0.536290214562628	0.00383189391504497	0	0	0.00444740957343921	0.00194946107066149	0.545926234288722	0.0107020753918412	0	0.159041766019734	0	0.000415626245480976	0	0	0	0.00121174858347213	0.0260269161930073	0	0.00244125378973931	0	0.000929368645157806	0.0148355481206358	0	0.158113689998986	0	0.00355111955933345	0.123165453456999	0.00434922003849175	0.00134678333057072	0	0	0.000293892132387999	0	0.0407118568259511	0.000293892132387999	0.0492228940702094	0.015336589722409	0.032171636688228	0	0.0944016694835303	0	0.0240098940496807	0.00295358362834684	0.000293892132387999	0	0.00071988581558442	0	0.00201482428362514	0	0.000293892132387999	0	0	0	0.000587784290160225	0.00211928786147392	0	0.219100238235893	0.0119563136717928	0.00101807237169309	0.000657162823912506	0.000293892132387999	0	0.00105964333582871	0.000657162823912506	0.00163632284789374	0.00629647040125427	0	0.00225743018783431	0.00071988581558442	0	0.00231411099660645	0.00105964333582871	0	0	0.000415626245480976	0.100764430919135	0.407698731459967	0	0.00160971417582586	0.00600867491155136	0.000657162823912506	0.012479497254604	0.0497760641126148	0.001281046437323	0.000293892132387999	0.000777565561737476	0.0088266694265758	0.0158381487251908	0.00251101808244458	0.000293892132387999	0.0204073524099637	0.000777565561737476	0	0	0.00249375998580288	0.310876546911938	0	0.000657162823912506	0	0.0035021360521766	0	0.0264157839757938	0	0.0436516471289602	0	0	0	0.0311714731086505	0.000509036119896362	0.00358741830212861	0.230433869255196	0	0.000415626245480976	0	0.000293892132387999	0.000974730072285081	0	0.0014094575993347	0.00620666308716216	0.0360380641639304	0.00101807237169309	0.00337656989921606	0.000831252562759403	0.00424876199261396	0	0.000509036119896362	0
NS38	0.00454037348464039	0.000335632918912869	0.00318409876502491	0.00465068282348466	0	0.00298317500484932	0.398360331136773	0	0.000335632918912869	0	0.0066790602890882	0.00212273051730139	0.616728470657761	0.0075125519781079	0	0.447122653351676	0.00311253661173668	0	0	0	0	0.00142397033221015	0.00702433423914932	0	0.00111316866832225	0	0	0.0225293508983695	0.000474656634817084	0.0729991691779408	0	0.00449047741858506	0.115586063073122	0.000822129469394497	0.00116266677661816	0	0.000335632918912869	0	0.000335632918912869	0.0480609253748663	0	0.0545299196760911	0.1156956531919	0.0248892465322294	0	0.0560468635235046	0	0.0216675733219115	0.00327135080942486	0	0	0.000949313376573838	0	0.000750498078537992	0.000335632918912869	0.000335632918912869	0	0	0	0	0.00111316866832225	0	0.365318872213031	0.0400932365570537	0.000474656634817084	0	0	0	0	0.000335632918912869	0.0047347025742356	0.00767572931163344	0	0.0121203167743477	0.000474656634817084	0	0.00244344691767544	0.00100689890797414	0	0	0	0.0754508644493375	0.28866396182904	0	0.00067126587563461	0.0154178201572064	0.000474656634817084	0.0057939548107491	0.0355624127929118	0	0	0.000474656634817084	0.00116266677661816	0.00787852348679361	0.00146299047008232	0	0.0131886632694834	0.000335632918912869	0	0	0	0.169626627224278	0.00111316866832225	0.00106136466083856	0	0	0.00100689890797414	0.00186872605747161	0	0.0460677702872116	0	0	0	0.0222955543466054	0	0.000888001335283049	0.172792070530935	0	0.000335632918912869	0	0	0	0	0.000474656634817084	0.00465068282348466	0.00636822981255999	0.000474656634817084	0.0844350314817291	0	0.00465068282348466	0	0.000581333290078695	0
NS39	0.00395778149365841	0.00166259720621539	0.0631242489164506	0.00699482769656595	0.00121418906414012	0.00279857047953036	0.0715003363343624	0	0.000678752206580245	0	0.00451256873125991	0.0033251990082532	0.487470914482113	0.048185184833438	0.000429280568154587	0.299864465543374	0	0	0	0	0	0.00169008003957862	0.0128142134637883	0.000910641700213098	0.0045633307316746	0	0	0.0172844016076873	0	0.0575312938541378	0.000429280568154587	0	0.0951216427218247	0.00125155745944985	0.000303547196112203	0	0	0	0.000803110466083177	0.00242837991830925	0	0.017123696856786	0.0329726527052668	0.0134766725842575	0	0.0533278482211981	0	0.0238050711585608	0.00452276670915985	0	0	0.00157727812825593	0	0.00362990443459304	0.000607094420193523	0.000607094420193523	0	0	0	0	0.000607094420193523	0.000303547196112203	0.34424353538594	0.00571929849238595	0	0.00074353580041916	0.000303547196112203	0	0	0	0.0045633307316746	0.00480911047395576	0	0.00713826181506204	0.00117563348808645	0.00121418906414012	0.00347426339386543	0.00298959757808161	0	0	0	0.0866202937697843	0.73950942921369	0	0.00171712306370537	0.0397821254192867	0.000303547196112203	0.0227761016478199	0.0335589063743386	0.0013231319181921	0.0013231319181921	0	0.00255773688718305	0.180571663141079	0.00292730728457398	0.000525759182309386	0.00279857047953036	0.000858561215417797	0	0.000429280568154587	0	0.156632219208213	0.00335279459691264	0.0965701110242755	0	0.00113576983531135	0.00194365160256418	0.00179581036778649	0	0.0568377332683852	0	0	0	0.0187105350116544	0	0.00395778149365841	0.118497746567942	0	0	0.000303547196112203	0.0015477936705025	0	0	0.00105151850995062	0.0127457129657739	0.0112027296853003	0.000910641700213098	0.035734735364558	0	0.00229173304478931	0	0	0
NS4	0.00202319881887225	0.000295113681463817	0.00263958003821856	0.00255576219676071	0.000978781493989518	0	0.00646566176996384	0.00177068298835647	0.000295113681463817	0	0.00114297060581603	0.00169529981847173	0.769887101399224	0.00435731501434464	0	0.259158533770661	0.00121678516283328	0	0	0	0	0.00540954944061761	0.0114337619587124	0.0006598942911577	0.00181920388752014	0	0	0.00281520877397241	0	0.0388337559470895	0	0.005607189248582	0.0595061931698478	0.000295113681463817	0	0.000511151905143125	0	0	0	0	0	0.0211037421140672	0.144323542703665	0.0131022256749955	0	0.043028055815325	0	0.0154990063517933	0.00125206162126395	0	0	0	0	0.00438719428695482	0.000417353776826019	0	0	0	0	0.0023237295090921	0	0	0.453457196620216	0.00753558973171046	0	0.000590227388629704	0	0	0	0	0.00310922053010191	0.0014755689213609	0	0.0012863710504554	0.00347934596040882	0	0.00118045498287609	0.00699618102430475	0	0	0	0.0410822192440927	0.47532153116778	0	0.00102230394383818	0.0609649755099583	0.000295113681463817	0.00570725787925511	0.0225370788082457	0.0006598942911577	0	0	0.00110421449455196	0.0133328719175545	0.00177068298835647	0	0.000978781493989518	0	0	0	0	0.0462184762841297	0.00202319881887225	0.0006598942911577	0	0	0.000295113681463817	0.00114297060581603	0.000295113681463817	0.0653393405157238	0	0	0	0.0166949261141104	0	0	0.0771843454933341	0	0	0	0	0	0	0	0.00747757708498087	0.0100730188017963	0.000834707626348484	0.0257387172974896	0.000417353776826019	0.00667770986377569	0	0	0
NS40	0.0055078007203114	0	0.0381085804141708	0.00908935717072976	0.00138682852206725	0.00135494312468744	0.00785630080285501	0	0.000934999435357931	0.00029567274389761	0.0782443005038456	0.00557877103078077	0.304658011036452	0.00955819845315329	0.000418144410536596	0.371411866399958	0.000418144410536596	0	0	0	0	0.00184647671617056	0.0180854289878842	0.00029567274389761	0.00302974864060904	0.00110630631582345	0	0.0101007610716828	0	0.0737582108222	0	0.00329247823372797	0.154722792279276	0.00186999968811601	0.000418144410536596	0.00029567274389761	0	0.00029567274389761	0	0.00051212022976755	0.00029567274389761	0.0354462392132583	0.0573859062841459	0.0273783091839833	0	0.0760162005087395	0	0.0282075724105933	0.00601608655100207	0	0	0	0	0.00557877103078077	0	0.000661144392981487	0	0	0	0.000418144410536596	0.000836288894183569	0	0.450293359476505	0.126669641795218	0.000418144410536596	0.000591345513643636	0	0.000418144410536596	0	0.000934999435357931	0.00262799981836668	0.008451377163042	0	0.00242018804119768	0.00706533815841654	0	0.00485841798655253	0.000980635695125753	0	0.000418144410536596	0.000418144410536596	0.0325243589676024	0.718346535030785	0	0.00217274373805548	0.00553945533092927	0.000661144392981487	0.017490627882926	0.0567865900044604	0.00206971065479715	0	0.00106606342527561	0.0113980378194731	0.183747951343772	0.00461857225704533	0.000591345513643636	0.00727265190300745	0.000724247406160616	0.0016985113921297	0.000591345513643636	0	0.0924497393896151	0.000836288894183569	0.0844136177565289	0.000782276618201655	0.00221261398567322	0	0.00292701496795175	0	0.0453200636854147	0	0	0	0.005861517249554	0	0.00029567274389761	0.178866403220355	0	0	0	0.00029567274389761	0	0	0.000887018335086515	0.0147041184823769	0.00436556955040861	0.00159224710445752	0.048253269924141	0	0.00294191085749078	0	0	0
NS41	0.00302295731248801	0	0.0338572036253984	0.00232117977264067	0.000726788990144105	0.00380438648789071	0.054060531324805	0.000513917400800733	0.00117191219850824	0	0.0155239911272244	0.00204278259629342	0.482218312878002	0.0105674177433012	0	0.0829858038407055	0	0	0	0	0	0.00154175274532792	0.0302908953788853	0	0.00143529361911108	0	0	0.00684500079350882	0	0.0400276624701447	0	0.00130011992161781	0.0419537580020643	0	0.000325029894560391	0	0	0	0	0.000859948360517117	0.000325029894560391	0.00970761508102518	0.00731143169532182	0.0178302488741259	0	0.0315364770334759	0	0.0143883475044381	0.00107800239571391	0	0	0	0	0.0014167729130412	0	0	0	0	0	0	0	0	0.324344068889537	0.0429368312243813	0	0.000229830840508639	0.000513917400800733	0	0	0.000229830840508639	0.00139800686802806	0.00646805822082802	0	0.00299663199494488	0.00205567096051837	0	0.00125883567895971	0.000459661693157452	0	0	0	0.0630884248940677	0.478052980493651	0	0.00105321740911047	0.00554938438666478	0	0.00388000085383653	0.0193520909958221	0.00114915444534682	0	0	0.00582795576057608	0.659462304249498	0.00125883567895971	0	0.0193534560561208	0	0	0	0	0.130644665961744	0.00117191219850824	0.0556815359114118	0.000325029894560391	0.00105321740911047	0	0	0	0.027275888265411	0	0	0	0.016315475996649	0	0.000325029894560391	0.227787456118123	0	0	0.000398078699916355	0	0	0	0	0.00318463489825966	0.00248600317919488	0.000459661693157452	0.0142685188436405	0	0.00270966893921007	0	0	0
NS46	0.00493489899356538	0	0.0043095679044276	0.0128287363376564	0.00105211992424842	0.00178826063131238	0.0688268050729499	0.00367824990183904	0	0	0.00594138114483953	0.00327117901134949	0.560724771747753	0.00799742565449162	0	0.30527077694032	0	0.00110903180015721	0	0	0	0.00291319173956474	0.0286740577316169	0.000495974017535544	0.00519000668569737	0	0.000350706583902519	0.048057617008288	0	0.174868599508176	0	0.00748911313269507	0.0165806889995754	0.0026709048905688	0.00297584837539686	0	0	0	0.000859052268045124	0.00293422594824328	0.0014460007632993	0.150137194773338	0.0940013726532502	0.0228840896913368	0	0.101689425320278	0	0.0455617320005863	0.0127566197785772	0	0	0.00135828114867115	0	0.00148792254062616	0	0	0	0	0	0	0.00201465726334551	0	0.601979800419033	0.0311271475929112	0.000859052268045124	0.000607441646772201	0.000495974017535544	0.00435216790183574	0.0022728403417458	0.000350706583902519	0.00791238357807617	0.00812710430992703	0.000350706583902519	0.00242976882846543	0.000350706583902519	0	0.00182232583686621	0.00126449088195588	0.000495974017535544	0	0	0.079039555507067	0.422599405517132	0.000784203826064935	0.00264777968335967	0.00364465772547745	0.00135828114867115	0.0164690231280204	0.0616537162892353	0.00293422594824328	0	0.000495974017535544	0.0171783083483941	0.0437159589144746	0.00235261340726455	0	0.0021332664419812	0	0	0.000350706583902519	0	0.142874184437425	0.000784203826064935	0.00110903180015721	0.000350706583902519	0.00557835852409873	0.000607441646772201	0.0321693759047146	0	0.0316467128955266	0	0.000701413210940242	0	0.000991948157075902	0	0.00182232583686621	0.0978307516782968	0	0	0.000350706583902519	0.000350706583902519	0.000701413210940242	0	0.00171810517004656	0.00916558823736581	0.0948915516973945	0.00156840813439664	0.0129859834156571	0	0.00756265913821641	0	0.000607441646772201	0.000607441646772201
NS51	0.00335853348472453	0	0.023598214507595	0.0110492837239425	0.00181645509223528	0	0.00381828247803178	0	0.000391746574581757	0	0.0102830621674326	0.00354742345890046	0.17512948446484	0.00159128273926144	0	0.462743833009949	0.000277006655850784	0.0133916020671663	0	0.000783493209283066	0	0.0358015807658754	0.0149845467936983	0	0.00597336781895477	0	0	0.0114282420500666	0.000277006655850784	0.230316403709425	0	0.00181645509223528	0.0512806805260199	0.00425546978273878	0.000554013332957036	0.000479789614240154	0	0	0	0.00554016138717466	0	0.0194371444972124	0.129993073787884	0.0257719168249479	0	0.065433162001998	0	0.0229484667900538	0.0029705697735645	0	0	0.000732890779127518	0	0.0154733669908561	0.000554013332957036	0.000998761854590216	0	0.000391746574581757	0.000554013332957036	0	0	0.000277006655850784	0.719836044009235	0.0531033616593415	0.00203557626629372	0.00156698689952305	0	0	0.00904005177762874	0.000479789614240154	0.00872911747875865	0.000918727259382206	0	0.000959579338926998	0.00161521316648646	0.000391746574581757	0.00183745529422628	0.00279763370234307	0	0	0	0.00275618487999999	0.447695848151962	0	0.00293156705309333	0.00859177861430472	0.000479789614240154	0.0275653046693853	0.212770240623814	0.0452592102151117	0.000277006655850784	0	0.0192207346337844	0.0204230294738396	0.00422833563640195	0	0.003828317452255	0	0.000678525005576711	0.000732890779127518	0	0.0176099073336304	0	0.000918727259382206	0	0.00406172599882688	0	0.00277007006567168	0	0.117039703538178	0.000277006655850784	0	0	0.00129927673311816	0	0.000277006655850784	0.0416414424802097	0	0	0	0.00376770672623899	0.00107284235698361	0.000391746574581757	0.00177370893935222	0.00929947468335355	0.0196784936874423	0.00218115429087767	0.0210394734121049	0	0.00443212094745654	0.000554013332957036	0.000391746574581757	0
NS55	0.00991220832990071	0	0.00459627896150079	0.0101073700756824	0.00156838637611087	0.00076077890154629	0.0201332699793144	0	0	0	0.00459627896150079	0.00478143901224857	0.348904949396973	0.0012028972363983	0	0.186923106383305	0.000380389423252702	0	0	0	0	0	0.00586839574626688	0.00053795189432051	0.00458051112373626	0	0	0.0184175466637247	0	0.107074957863132	0	0.00186352101467872	0.105691481142292	0.00137151396708749	0.00126160929539898	0.000380389423252702	0	0	0	0.00131770796502775	0	0.0835682290087214	0.0706247775474838	0.0227332095539559	0	0.331988967994036	0	0.0248038163747114	0.00387923581972852	0	0	0	0	0.00182428455504956	0	0.00263541821807033	0	0	0	0	0.00190194821708272	0	0.758823934655743	0.0133898913503719	0.00114116848992172	0.00053795189432051	0	0	0	0	0.00289696352157649	0.00448474008435492	0	0.000380389423252702	0.000380389423252702	0	0.00433712021631122	0	0	0	0	0.0316782849963613	0.484450346009562	0	0.00234487997960283	0.00279528354435895	0.00076077890154629	0.00704496881245718	0.0722135042528733	0	0.00100641596091046	0	0.00335951466066345	0.00902585841293161	0.00274303051407059	0	0.00065885383951337	0	0.00131770796502775	0	0	0.0285254656346037	0	0.00137151396708749	0.000380389423252702	0	0	0.00208348013463281	0	0.0818698432236299	0	0	0	0.000931760102872454	0	0.000380389423252702	0.0264613524861323	0	0	0	0.000380389423252702	0.00170115399610679	0	0	0.00843754548117225	0.017895437067997	0.00297094066852424	0.00837730584797101	0	0.00221803419347204	0	0	0
NS58	0.00701031059384073	0	0.0115855776441206	0.0211443223084169	0.00412031469624907	0	0.00523871237148562	0.000437571453332737	0	0	0.00622935295342587	0.0102247537209675	0.0454374314064326	0.00025263199099678	0	0.250839286831762	0.00035727559175736	0.00460319015534632	0	0	0.00025263199099678	0.034425068114913	0.0409963027730434	0.000505263998117274	0.0104470649626921	0	0.00035727559175736	0.0156454746149079	0	0.0783217718347628	0	0.00312489020235399	0.131139888381455	0.00739575831106581	0	0	0.00035727559175736	0	0	0.00025263199099678	0	0.0249082972512699	0.00674584563387516	0.0128920167297647	0	0.202430490078714	0	0.0115054152525417	0.00468564250440147	0.00025263199099678	0.00025263199099678	0.00035727559175736	0	0.00545945056502631	0	0.00140659584524821	0.00025263199099678	0.00025263199099678	0	0	0.00140659584524821	0.00025263199099678	1.08611268993376	0.0085858771099586	0.00025263199099678	0.0013604653122738	0	0.000505263998117274	0.00850746373040186	0.00025263199099678	0.0101840970671871	0.00178637887088302	0	0.00101052812522431	0.00230158898149937	0	0.00500825497235661	0.00167577181484817	0	0.000505263998117274	0	0.00387278472691296	0.168623395014793	0	0.00294617420396547	0.0213202226166692	0.000564902329195729	0.00605266918956601	0.0936927520188665	0.0115469480276084	0.000714551229119476	0	0.00161763471298409	0.0721211033381483	0.00485292107086068	0	0.0013604653122738	0	0	0.000437571453332737	0	0.00890337930723424	0	0.00121158074975069	0.00025263199099678	0.00209852044286762	0	0.00652949595796335	0.000437571453332737	0.151042463022947	0	0	0.000437571453332737	0.00161763471298409	0	0	0.0166668255716491	0	0	0.00035727559175736	0.00025263199099678	0	0.000564902329195729	0.000714551229119476	0.00464459929313428	0.135467674105376	0.0017502866511448	0.0152152423717304	0.00183918967331993	0.0012376392440852	0	0	0
NS6	0.00376819733003652	0	0.00226625363241112	0.0042362170339337	0.00143330391067761	0	0.00730023479942756	0	0.000491619036996921	0	0.00351086923800965	0.00309954493015783	0.855606481983865	0.00664145602455801	0	0.0126230783291108	0	0	0	0	0	0.000695254337647771	0.00837928235065759	0	0.00479172779343181	0	0	0.00978325098068201	0	0.0516517388705105	0	0	0.0658888317360043	0.000952016276942723	0.000919735093250015	0.00024580951107227	0	0	0	0.000886278903269874	0	0.0525377301773329	0.025131784127607	0.0165687565923325	0.000602107906367371	0.0986226914972208	0	0.0215307037270752	0.00170301905469679	0	0	0.000425754570735862	0	0.00101349874123363	0.000347627147819443	0	0	0	0	0	0.000602107906367371	0	0.471154608260101	0.0137745441832656	0.00185582215778686	0.000491619036996921	0	0	0	0	0.0025188005957575	0.00115294904847144	0	0.00552390977380547	0.00244577616811758	0	0.00149520142560287	0.00282413999661107	0	0	0	0.071384347700021	0.348301876804797	0	0.00122904785240915	0.00896795721549085	0.000347627147819443	0.0217235375356098	0.0510642244356332	0	0	0	0.026102795030942	0.0411176676223851	0.0023319558666144	0	0.0208852025021137	0	0	0.00024580951107227	0	0.172550581522266	0	0.000347627147819443	0	0	0	0.00208576435723017	0.000347627147819443	0.0445904165656273	0	0	0	0.000695254337647771	0	0.000695254337647771	0.209345605967781	0	0	0	0	0	0	0	0.00683426486928945	0.00130070202604481	0.00104288161149391	0.00929550420465081	0	0.0073825414214772	0	0	0
NS62	0.0071703256103695	0.000394710062045371	0.0368371263158709	0.0139443910568853	0.00157884086312479	0	0.151913631660884	0	0	0	0.00494572293563082	0.00388745296446065	0.184412959122916	0.00284629850455817	0	0.257509253902561	0.000394710062045371	0	0	0	0	0.0031576856619041	0.0429786477043544	0	0.00577414235021493	0	0	0.0296759469707569	0	0.1162107884406	0	0.000558204337444027	0.00697202606190523	0.0328831644395196	0.00216191767452194	0	0	0	0.000558204337444027	0.000882598621806873	0	0.122127539021842	0.0108097904744123	0.0413679190626422	0.000558204337444027	0.151459397427467	0	0.0196893525477371	0.00563761703295176	0	0	0	0	0.0016274319534342	0	0.000394710062045371	0	0.000394710062045371	0	0	0.00157884086312479	0	0.972255908532862	0.0157297327791266	0.000683657917224982	0.00596002636719379	0	0.000882598621806873	0	0	0.00601208061199291	0.00517659691880487	0	0.00118413043211331	0	0	0.00346357357288978	0	0	0	0	0.0199253810686829	0.313099764538503	0	0.00240092982007702	0.00334923211231661	0.000558204337444027	0.00732084626642085	0.0662798762336486	0	0	0	0.0023015373563381	0.00904406674253459	0.00243315857122733	0	0.000558204337444027	0	0.00205097502981177	0	0	0.150893803396914	0.00104430482684553	0	0	0	0.000558204337444027	0.00853898775284722	0.00104430482684553	0.090104512690929	0	0.00078942018558502	0	0.00147687031781588	0	0.00078942018558502	0.0762898247872168	0	0	0.000394710062045371	0.000394710062045371	0	0	0.00118413043211331	0.0120373295009295	0.014033499334932	0.00384716719080563	0.00796305986721686	0.000966838373878136	0.00559600999862312	0	0	0
