feature	X1XD42.69.sp014287635	AF33.28.sp003477885	Acetatifactor.intestinalis	Acetatifactor.sp003447295	Acetatifactor.sp900066565	Acidaminococcus.intestini	Actinomyces.graevenitzii	Acutalibacter.ornithocaccae	Acutalibacter.sp900548545	Acutalibacter.timonensis	Adlercreutzia.equolifaciens	Adlercreutzia.hattorii	Agathobacter.faecis	Agathobacter.rectalis	Agathobaculum.butyriciproducens	Agathobaculum.sp003481705	Agathobaculum.sp900291975	Akkermansia.muciniphila	Alangreenwoodia.sp905206455	Alistipes.A.ihumii	Alistipes.A.indistinctus	Alistipes.A.pullistercoris	Alistipes.communis	Alistipes.finegoldii	Alistipes.onderdonkii	Alistipes.putredinis	Alistipes.shahii	Amedibacillus.dolichus	Anaerobutyricum.hallii	Anaerobutyricum.soehngenii	Anaerofustis.stercorihominis	Anaeromassilibacillus.stercoravium	Anaerostipes.caccae	Anaerostipes.hadrus	Anaerotardibacter.sp000435675	Anaerotardibacter.sp000436075	Anaerotignum.faecicola	Anaerotignum.sp001304995	Anaerotruncus.colihominis	Anaerotruncus.massiliensis	Anaerotruncus.rubiinfantis	Angelakisella.sp900547385	Avimicrobium.caecorum	Avimicrobium.sp934845495	Avimonas.A.narfia	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.faecis	Bacteroides.finegoldii	Bacteroides.fragilis	Bacteroides.nordii	Bacteroides.ovatus	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.xylanisolvens	Bariatricus.comes	Barnesiella.intestinihominis	Bianquea.renquensis	Bianquea.sp019423265	Bifidobacterium.adolescentis	Bifidobacterium.angulatum	Bifidobacterium.bifidum	Bifidobacterium.catenulatum	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Bifidobacterium.sp002742445	Bilophila.wadsworthia	Bittarella.massiliensis	Blautia.A.caecimuris	Blautia.A.faecis	Blautia.A.hydrogenotrophica	Blautia.A.intestinalis	Blautia.A.luti	Blautia.A.massiliensis	Blautia.A.obeum	Blautia.A.sp000285855	Blautia.A.sp000436615	Blautia.A.sp003471165	Blautia.A.sp003474435	Blautia.A.sp900066205	Blautia.A.sp900066335	Blautia.A.sp900066355	Blautia.A.sp900066505	Blautia.A.sp900120195	Blautia.A.sp900548245	Blautia.A.sp900551715	Blautia.A.sp934394595	Blautia.A.wexlerae	Blautia.sp001304935	Blautia.sp900541955	Blautia.stercoris	Bradyrhizobium.sp003020075	Bulleidia.sp900539965	Butyribacter.intestini	Butyribacter.sp003529475	Butyricimonas.virosa	Butyrivibrio.A.crossotus	CAG.103.sp000432375	CAG.103.sp900317855	CAG.103.sp900543625	CAG.103.sp900757655	CAG.170.sp000432135	CAG.170.sp002404795	CAG.170.sp003516765	CAG.170.sp900545925	CAG.170.sp900549635	CAG.170.sp900553545	CAG.177.sp003514385	CAG.194.sp000432915	CAG.217.sp000436335	CAG.238.sp900542245	CAG.245.sp000435175	CAG.273.sp003534295	CAG.274.sp000432155	CAG.302.sp000431795	CAG.302.sp934162325	CAG.317.sp000433215	CAG.317.sp900543415	CAG.41.sp900066215	CAG.417.sp000432835	CAG.95.sp000438155	CAG.95.sp900066375	CAJFUH01.sp934717555	CAJFUR01.sp904420575	CAKTFW01.sp019421975	CAKTXU01.sp934615635	COE1.sp001916965	Campylobacter.B.hominis	Catenibacillus.scindens	Catenibacillus.sp018369015	Catenibacterium.mitsuokai	Catenibacterium.sp000437715	Choladocola.sp003480725	Choladocola.sp003481535	Choladocola.sp018223365	Choladousia.sp902363135	Choladousia.sp902363665	Christensenella.hongkongensis	Christensenella.massiliensis	Christensenella.minuta	Christensenella.sp022846035	Clostridium.A.leptum	Clostridium.AP.sp000509125	Clostridium.AQ.innocuum	Clostridium.AQ.sp000165065	Clostridium.AQ.sp003481775	Clostridium.Q.fessum	Clostridium.Q.sp000435655	Clostridium.Q.symbiosum	Clostridium.saudiense	Clostridium.sp000435835	Clostridium.sp001916075	Clostridium.sp900540255	Collinsella.aerofaciens	Collinsella.sp018380015	Collinsella.sp018382125	Collinsella.sp022713905	Collinsella.sp022720335	Collinsella.sp900549655	Collinsella.tanakaei	Coprobacillus.cateniformis	Coprococcus.A.catus	Coprococcus.eutactus	Copromonas.sp000435795	Copromonas.sp900066055	Copromonas.sp900066535	Copromonas.sp900066785	Dialister.hominis	Dialister.invisus	Dialister.sp900541485	Dielma.fastidiosa	Diplocloster.agilis	Diplocloster.modestus	Dorea.A.longicatena	Dorea.formicigenerans	Dysosmobacter.faecalis	Dysosmobacter.sp001916835	Dysosmobacter.sp019417795	Dysosmobacter.sp900542115	Dysosmobacter.welbionis	ER4.sp000765235	ER4.sp900317525	Egerieenecus.sp900553315	Egerieimonas.sp900552095	Egerieisoma.sp900552695	Eggerthella.lenta	Eisenbergiella.porci	Eisenbergiella.sp900066775	Eisenbergiella.tayi	Emergencia.sp904420065	Enterenecus.sp900549885	Enterocloster.aldenensis	Enterocloster.asparagiformis	Enterocloster.bolteae	Enterocloster.citroniae	Enterocloster.clostridioformis	Enterocloster.excrementigallinarum	Enterocloster.lavalensis	Enterocloster.pacaense	Enterocloster.sp000431375	Enterocloster.sp001517625	Enterocloster.sp900541315	Escherichia.coli	Eubacterium.F.sp003491505	Eubacterium.F.sp900539115	Eubacterium.G.sp000432355	Eubacterium.G.sp000435815	Eubacterium.G.ventriosum	Eubacterium.I.ramulus	Eubacterium.I.sp900546495	Eubacterium.R.sp000434995	Eubacterium.R.sp000436835	Eubacterium.R.sp900542875	Evtepia.gabavorous	Ezakiella.coagulans	Ezakiella.sp900540185	Faecalibacillus.faecis	Faecalibacillus.intestinalis	Faecalibacterium.duncaniae	Faecalibacterium.longum	Faecalibacterium.prausnitzii	Faecalibacterium.sp900539885	Faecalibacterium.sp900539945	Faecalibacterium.sp900758465	Faecalimonas.phoceensis	Faecalimonas.sp900556835	Faecalimonas.umbilicata	Faecalitalea.cylindroides	Faecivicinus.avistercoris	Faecivicinus.sp900553265	Faecousia.sp000434635	Faecousia.sp003525905	Faecousia.sp900544975	Faecousia.sp900546075	Faecousia.sp934615645	Fenollaria.massiliensis	Fenollaria.sp900539225	Fenollaria.sp900539725	Fenollaria.timonensis	Fimadaptatus.sp900553645	Fimenecus.sp000432435	Fimisoma.avicola	Fimisoma.sp000435715	Flavonifractor.plautii	Flemingibacterium.sp900546315	Fournierella.sp900543285	Frisingicoccus.caecimuris	Fusicatenibacter.saccharivorans	Geddesella.stercoravicola	Gemella.sanguinis	Gemmiger.formicilis	Gemmiger.qucibialis	Gemmiger.sp900539695	Gemmiger.sp900540595	Gemmiger.sp900540775	Gordonibacter.pamelaeae	Gordonibacter.urolithinfaciens	Guopingia.tenuis	HGM11616.sp900761075	HGM13006.sp900756575	HGM13222.sp900757485	Haemophilus.D.parainfluenzae	Heritagella.sp019418545	Holdemanella.biformis	Holdemanella.porci	Holdemanella.sp900556915	Holdemania.filiformis	Holdemania.massiliensis	Holdemania.sp900120005	Hominisplanchenecus.faecis	Hungatella.A.hathewayi	Hungatella.effluvii	Hungatella.hathewayi	Hydrogeniiclostridium.mannosilyticum	Instestinimonas.A.gabonensis	Intestinibacter.bartlettii	Intestinibacter.sp900540355	Intestinimonas.butyriciproducens	JAGTTR01.sp018223385	JAGZHZ01.sp018366495	JAGZMM01.sp018364155	JAHZGC01.sp019421015	JAHZIE01.sp019419895	JANFXS01.sp024460105	KLE1615.sp900066985	KLE1615.sp934292725	Lachnoclostridium.A.edouardi	Lachnoclostridium.B.sp900066555	Lachnospira.eligens	Lachnospira.rogosae	Lachnospira.sp000436475	Lachnospira.sp000437735	Lachnospira.sp003451515	Lachnospira.sp900316325	Lactococcus.lactis	Lawsonibacter.asaccharolyticus	Lawsonibacter.sp000177015	Lawsonibacter.sp014287875	Lawsonibacter.sp900066645	Lawsonibacter.sp900066825	Lawsonibacter.sp900754605	Lawsonibacter.sp902363045	Lentihominibacter.excrementipullorum	Lentihominibacter.faecis	Lentihominibacter.hominis	Lentihominibacter.sp900066305	Ligaoa.zhengdingensis	Ligilactobacillus.ruminis	Limiplasma.merdipullorum	Limiplasma.sp900548145	Limivivens.sp900066135	Limivivens.sp900543575	Limivivens.sp905214955	Longibaculum.muris	Longicatena.caecimuris	Luoshenia.tenuis	Marvinbryantia.sp900066075	Massiliimalia.timonensis	Massilimicrobiota.merdigallinarum	Massilimicrobiota.sp002160865	Massilioclostridium.coli	Massilistercora.timonensis	Mediterraneibacter.A.butyricigenes	Mediterraneibacter.faecis	Mediterraneibacter.lactaris	Mediterraneibacter.massiliensis	Mediterraneibacter.sp014287475	Mediterraneibacter.sp900120155	Mediterraneibacter.sp900541505	Mediterraneibacter.torques	Megamonas.funiformis	Megasphaera.sp001546855	Merdibacter.merdigallinarum	Merdibacter.merdipullorum	Merdimonas.faecis	Merdisoma.faecalis	Merdisoma.sp014290175	Merdisoma.sp900066385	Merdisoma.sp900553635	Merdivicinus.sp934869045	Mesorhizobium.terrae	Metalachnospira.sp900548595	Monoglobus.pectinilyticus	Muricomes.contortus	Muricomes.sp000509105	NSJ.51.sp900549795	Negativibacillus.faecipullorum	Negativibacillus.sp000435195	Neoanaerotignum.A.sp944377425	Neobittarella.massiliensis	Odoribacter.splanchnicus	Oliverpabstia.faecicola	Oliverpabstia.intestinalis	Onthomonas.sp003150485	Onthomonas.sp900758315	Oxalobacter.sp900760095	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.merdae	Paralachnospira.sp934351765	Paraprevotella.clara	Pararuminococcus.gallinarum	Parasutterella.excrementihominis	Paratractidigestivibacter.faecalis	Pauljensenia.sp000278725	Pauljensenia.sp902373545	PeH17.sp000435055	Peptoniphilus.A.grossensis	Peptoniphilus.A.lacrimalis	Phascolarctobacterium.A.succinatutens	Phascolarctobacterium.faecium	Phil1.sp001940855	Phocaeicola.dorei	Phocaeicola.massiliensis	Phocaeicola.vulgatus	Phocea.massiliensis	Porphyromonas.A.bennonis	Porphyromonas.sp900538385	Porphyromonas.sp900546675	Porphyromonas.sp900548415	Prevotella.bivia	Prevotella.buccalis	Prevotella.copri	Prevotella.corporis	Prevotella.sp000436035	Prevotella.sp015074785	Prevotella.sp900551275	Prevotella.timonensis	Pseudobutyricicoccus.lothianensis	Pseudoflavonifractor.A.gallinarum	Pseudoflavonifractor.A.sp018374635	Pseudoflavonifractor.sp014287675	Pseudolachnospira.sp022867805	Pseudomonas.aeruginosa	Pseudoruminococcus.B.merdavium	Pseudoruminococcus.massiliensis	Pseudoscilispira.sp018369915	Pullichristensenella.excrementipullorum	Pullichristensenella.stercorigallinarum	Pullichristensenella.stercoripullorum	QAMM01.sp003150405	QANA01.sp019420265	QANA01.sp900554725	QAND01.sp003150225	RUG115.sp900066395	RUG472.sp900545265	Ralstonia.sp001078575	Romboutsia.timonensis	Roseburia.hominis	Roseburia.intestinalis	Roseburia.inulinivorans	Rothia.mucilaginosa	Ruminiclostridium.E.siraeum	Ruminococcus.B.gnavus	Ruminococcus.C.callidus	Ruminococcus.C.sp000433635	Ruminococcus.C.sp000437175	Ruminococcus.C.sp000980705	Ruminococcus.D.bicirculans	Ruminococcus.E.bromii	Ruthenibacterium.lactatiformans	Ruthenibacterium.merdipullorum	Ruthenibacterium.sp018380115	SFEL01.sp004557245	Sarcina.perfringens	Scatomonas.hejianensis	Scatomorpha.intestinigallinarum	Schaedlerella.glycyrrhizinilytica	Schaedlerella.sp900066545	Sellimonas.intestinalis	Senegalimassilia.anaerobia	Slackia.A.isoflavoniconvertens	Slackia.A.piriformis	Slackia.A.sp900553655	Staphylococcus.aureus	Streptococcus.mitis	Streptococcus.parasanguinis	Streptococcus.salivarius	Streptococcus.sanguinis	Streptococcus.sp000314795	Streptococcus.sp001556435	Streptococcus.sp004166885	Streptococcus.sp900766505	Streptococcus.thermophilus	Streptococcus.xiaochunlingii	Sutterella.wadsworthensis	Terrisporobacter.sp900557165	Thomasclavelia.ramosa	Thomasclavelia.spiroformis	Turicibacter.bilis	Turicibacter.sanguinis	UBA11524.sp000437595	UBA11774.sp003507655	UBA1417.sp003531055	UBA3402.sp003478355	UBA3818.sp900557155	UBA4285.sp900545225	UBA644.sp900547165	UBA737.sp900549055	UBA738.sp003522945	UMGS1071.sp900542375	UMGS1312.sp900550625	UMGS1590.sp900552455	UMGS1623.sp934647945	UMGS1696.sp900753285	UMGS1766.sp900554855	UMGS1975.sp900546685	UMGS1975.sp900751745	UMGS856.sp900546265	UMGS911.sp900545935	Veillonella.atypica	Veillonella.nakazawae	Veillonella.parvula	Veillonella.rogosae	Ventricola.sp900542395	Ventricola.sp900542445	Ventricola.sp900548125	Ventrimonas.sp003478505	Ventrimonas.sp003480315	Ventrimonas.sp900538475	Ventrisoma.faecale	Vescimonas.coprocola	Vescimonas.sp000435555	Vescimonas.sp000435975	Vescimonas.sp001916855	Vescimonas.sp900545585	Wujia.chipingensis	Yeguia.hominis	Zhenpiania.hominis
NS10	0	0	0	0	192	171	0	0	0	0	0	57	0	37896	2096	3935	140	0	0	0	0	0	0	0	90	257	0	481	16101	531	0	0	0	29809	0	8298	0	1783	0	0	0	0	0	0	0	549	0	0	1245	56	0	97	253	102	95	0	41618	190	0	0	28965	0	26491	0	9522	1164	0	69	0	762	5310	0	0	0	51727	12777	741	0	0	0	385	0	396	401	0	0	0	258	90141	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	2758	0	0	0	0	0	0	0	0	0	0	0	0	0	578	250	0	819	0	0	0	0	0	346	1896	190	0	0	2502	4328	74	0	0	0	0	15645	0	0	4086	3843	0	0	0	1433	0	0	0	3906	0	0	26710	0	0	0	0	59341	17262	0	0	0	0	0	2673	0	0	0	0	84	0	7651	0	0	0	0	0	69	0	0	0	0	0	14839	5635	10467	275	0	0	0	0	2237	33875	0	0	0	0	787	0	0	0	1576	23438	222	16081	176	827	470	0	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36443	0	0	580	0	0	0	37436	0	0	20756	2419	0	115	198	0	876	0	0	0	0	0	137	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	264	0	0	0	0	0	3744	157	0	0	0	0	0	0	0	0	73	0	455	0	0	0	0	0	0	298	90	0	0	0	0	0	0	1216	57	92	436	0	0	0	264	0	0	0	0	36709	0	98	209	0	0	727	0	33031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6292	0	792	0	0	25435	0	0	0	160	0	423	0	485	0	0	0	0	0	0	0	0	0	120	0	0	0	34980	0	0	0	0	0	0	0	5505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	383	435	1403	2146	0	0	678	0	0	0	0	0	513	1308	0	71	0	0	57	0	1033	0	0	1525	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	597	0	0	0	355	40147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	1591	0	0	0	0	0	0	0	0	0
NS11	0	73	387	0	3274	0	0	0	0	487	0	0	1596	15010	1762	0	182	2246	93	5775	0	1159	1223	1586	167	0	6580	0	2303	539	0	0	0	2695	0	0	0	0	64	0	0	0	0	59	214	26467	0	10083	0	139	0	41077	56481	1891	7093	17682	2232	0	339	0	13130	2804	4620	798	1689	305	0	441	0	0	3058	0	0	0	1104	1839	297	0	0	0	0	1919	73	95	0	78	0	89	5797	0	0	0	0	0	0	0	0	251	9635	0	0	0	0	0	0	0	0	0	42291	0	0	110	0	0	0	0	0	141	0	221	2896	0	0	169	0	0	202	0	0	0	0	0	8913	918	643	35	234	0	0	66	51	0	792	0	0	0	0	2826	113	0	0	0	0	0	4977	758	0	0	494	0	0	0	86	0	646	0	131	390	0	0	0	0	47	83	4180	1898	113	0	324	0	1915	7860	0	0	0	0	99	0	335	136	0	0	0	130	155	0	0	0	0	85	2047	131	1093	1308	210	0	0	0	3271	113	0	0	0	0	741	0	0	0	0	7067	368	28689	474	726	119	0	0	0	103	0	0	0	490	0	0	0	0	0	0	0	0	109	120	60	357	0	54	0	1277	0	0	8580	18751	71	0	204	79	0	0	0	0	0	0	0	0	0	2373	216	0	101	0	0	68	42	226	0	0	0	0	142	0	0	77	179	0	161	0	0	47	66	388	0	0	377	0	66	197	1070	0	0	0	0	563	0	174	0	52	0	1742	0	0	0	325	0	0	0	63	0	0	0	0	0	0	98	3986	0	0	56	0	0	2444	0	0	0	0	0	0	0	99	0	68	0	0	0	0	193	0	0	411	0	0	4644	0	1624	0	0	564	36649	0	28434	0	0	0	120	0	0	0	0	0	0	8519	0	0	1900	0	114135	100	0	0	0	0	0	0	264469	0	0	17889	0	0	0	0	61	0	62	0	0	0	106	0	0	0	0	0	0	0	2646	1388	0	161	482	0	940	0	1891	0	0	0	0	0	0	0	3336	50	775	0	0	49	0	0	73	0	382	0	0	0	0	0	0	229	0	0	0	0	0	0	0	2364	0	0	144	0	0	0	0	8819	267	76	279	0	209	0	0	0	809	356	0	144	43	0	190	0	0	0	0	0	0	0	0	63	0	0	51	471	0	11987	0	0	0	78	63
