feature	Acidaminococcaceae	Actinomycetaceae	Acutalibacteraceae	Akkermansiaceae	Anaerofustaceae	Anaerotignaceae	Anaerovoracaceae	Atopobiaceae	Bacteroidaceae	Barnesiellaceae	Bianqueaceae	Bifidobacteriaceae	Borkfalkiaceae	Burkholderiaceae	Butyricicoccaceae	CAG.138	CAG.272	CAG.274	CAG.382	CAG.508	CAG.74	Campylobacteraceae	Christensenellaceae	Clostridiaceae	Coprobacillaceae	Coriobacteriaceae	Desulfovibrionaceae	Dialisteraceae	Eggerthellaceae	Enterobacteriaceae	Erysipelotrichaceae	Eubacteriaceae	GCA.900066905	Gemellaceae	Lachnospiraceae	Lactobacillaceae	Marinifilaceae	Megasphaeraceae	Micrococcaceae	Monoglobaceae	Mycobacteriaceae	Nanosynbacteraceae	Oscillospiraceae	Pasteurellaceae	Peptococcaceae	Peptoniphilaceae	Peptostreptococcaceae	Porphyromonadaceae	Pseudomonadaceae	QALW01	QAND01	Rhizobiaceae	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Staphylococcaceae	Streptococcaceae	Tannerellaceae	Turicibacteraceae	UBA1255	UBA1381	UBA644	UBA660	UMGS124	UMGS1783	Veillonellaceae	Xanthobacteraceae
NS10	0.01650101026355	0	0.282756700325802	0	0.0082050986739469	0.0417548585200703	0.0199013777411154	0	0.210053206152099	0.0145561560258402	0	0.259166172293236	0	0	0.0779757354055569	0.0159207238099017	0	0	0	0	0	0	0	0	0.0486829210052886	0.292363472947376	0.00757779115703159	0.163427027002323	0.10464251210037	0.0154472178672164	0.0315642581285689	0	0	0	0.851935883832624	0	0	0.182309155554157	0	0	0	0	0.0674032626153764	0	0	0	0.0185626100708225	0	0	0	0	0	0.0177164551454734	0.271390876475015	0	0	0.0134972899266633	0.0254678379506735	0	0	0.0527690422045739	0	0	0	0	0	0
NS11	0.100269681198502	0	0.233539935689611	0.0477227586331541	0	0	0.0327015480592653	0	0.840892995539496	0	0.018191871103561	0.152255091643014	0	0.0535255757410352	0.0432171207642504	0.0374109589070966	0	0	0	0	0	0	0.0114360649724387	0	0.0948216424827976	0.0828113683876287	0.0769961977623709	0	0.0248467100609739	0.0361025106788733	0.0562653202052214	0	0.0076455796831522	0	0.284034244105481	0.0399740700017582	0.105098842111636	0.193072128047327	0	0	0	0	0.18961768483099	0	0.0282095109015967	0	0.0115223799268221	0	0	0	0.00675091121942666	0	0.1277964179018	0.271582680845	0	0	0.0182733975389876	0.258031152996564	0	0	0.0141471954538085	0	0.0536459838819055	0.00802493496892035	0	0	0
NS13	0	0.00717513170122687	0.0470990453848227	0	0	0.0110353433246194	0.034632462277756	0	0.41106020870547	0	0	0.00580184836195522	0	0	0.0453619461851515	0.0303644946828059	0	0	0	0	0.0266462102814873	0	0	0	0.20021364784135	0	0	0.0142467597583965	0.0615764550122561	0	0.0600009345477697	0	0	0	0.909853585831684	0	0	0	0	0.0284268050260022	0	0	0.04994970744366	0	0	0.0209202703547261	0.0244357884056921	0	0	0	0	0	0.242486983368316	0.316585038523604	0	0	0.043510278320376	0.0116464771890687	0.0138592346215283	0	0.039735888733592	0	0	0	0	0	0
NS21	0	0.0050735625149081	0.12327847409237	0.00562861781778378	0	0.0153507646756841	0	0	0.64447865168949	0	0.0359520199772904	0.038223129812372	0	0	0.0595026775722643	0.017434747773898	0	0	0	0	0	0	0	0.00850141349839206	0.0345034789386891	0	0.0324769794890797	0.0838204089888017	0.0308499924982057	0.0407821595012466	0.0548068561252237	0	0	0	0.650450632146297	0	0.0807628349978419	0	0	0	0.00808353226845913	0	0.184275798954564	0.00873122860833985	0	0	0.0480576797000429	0	0	0	0	0	0.0251547907962338	0.422977223820976	0	0	0.0491289905959535	0.106971026918859	0	0	0.0710544903707788	0	0	0	0	0.0702106883782974	0
NS25	0.125800628821789	0	0.101351112121928	0	0	0.158844486761814	0.0173493439874007	0	0.681169327272793	0	0	0.0578710036441439	0	0.0229086976890578	0.104403981642424	0.0374372682217834	0	0	0	0	0	0	0	0.0109903908421761	0.042948484125057	0	0.0616167388946771	0	0.0194738273666592	0	0.103814898380963	0	0	0	0.481815205854736	0	0.0385715541848932	0	0	0.107899670016734	0	0	0.267843191125652	0	0	0	0.0359795707555285	0	0	0	0	0	0.0892308869211476	0.453908448112605	0	0	0.0102925748899298	0.122815191584224	0.00644840244247111	0	0.0683106242055656	0	0	0	0	0	0
NS27	0	0	0.307299639359383	0.0816688832326452	0	0.0146578373197713	0.0142467597583965	0.0252334163714213	0.454111908329386	0	0	0.367472868955842	0	0.00861708714902138	0.0426473916352981	0.04292539796196	0	0.0554814796054536	0	0.10760336273602	0.0233794118966425	0	0	0.0502762277011671	0.126810730525213	0.0809104449204553	0	0.0765931364480792	0.0283045809989543	0	0.0756465329792632	0	0	0	0.594541950080083	0.0167393264354979	0	0.0210382822818387	0	0	0	0	0.069671030109457	0.0172921738935397	0	0	0.0597772304065426	0	0	0	0	0	0.0936618905790529	0.410079541417687	0	0	0.10909069767424	0.115327937703085	0	0	0.0810577883852796	0	0.0158895955980322	0	0	0.0145221040948332	0
NS28	0.0494108116240567	0	0.168968280534788	0.181322921361294	0	0.0242398959464865	0.0175697428791421	0.0214029821104706	0.768394463942044	0.101995864007437	0.0189601529519263	0.102901187081653	0.0790254202336599	0.0520454805819497	0.0478001916825795	0.113440068177454	0.0456337438285623	0	0.00946651126261781	0.206225669105559	0.0887223389324747	0.0161213453133666	0.00598709376275359	0	0.0403958997258551	0.0238254291065107	0.0208131684306217	0.113820121323631	0.0195548957848701	0.0181551595436363	0.041141623724636	0	0	0	0.401087084408907	0	0.0464780850397869	0.0120159099934614	0	0	0.00564468238532441	0	0.18601400448378	0.0076646525551575	0	0.0100778908879305	0.0190126079199005	0.00822851702261957	0	0	0.00822851702261957	0	0.108051060092769	0.31085145926086	0	0	0.0251672996473829	0.111015431448642	0	0	0.0224699828433556	0.0151992769639709	0.169397217441897	0	0	0.00631095514105058	0
NS29	0	0.0103891893223063	0.359227715902287	0	0.037940024025038	0.013752795112013	0.0852339165712407	0	0.233924967275396	0.074660976948284	0	0.385954715109922	0	0.0064489387829527	0.011476143029429	0.0364613788789742	0	0	0	0	0.0361611487041262	0	0.032357419527022	0.110477246602435	0.150047364282425	0.112011960728788	0.0208033197044953	0.0972288418508811	0.0925196527099804	0.00689421237943824	0.142845197752443	0.088420287773698	0.00789833207447657	0	0.677310635658125	0	0	0.0134248467941347	0	0.0492238327354223	0	0	0.127913741536783	0	0	0.0103891893223063	0.146362364844375	0	0	0	0.0233601645646658	0	0.0606885319652922	0.365951792203398	0	0	0.0588872850325449	0.00944035452878974	0.00731242372765934	0	0.0111700444828257	0	0	0	0	0	0
NS30	0	0.00928114418297834	0.0650357689192728	0	0	0.00744618265020862	0	0	0.16720683787721	0.00580199771370726	0	0.236027742812312	0	0.0913009741055052	0.029672235624515	0.0137520052883651	0	0	0	0	0	0	0	0.053775894238659	0.050464569159416	0.115218268635668	0	0.0426833405964842	0.0400969462389939	0.123013648839011	0.064252478047895	0	0	0	1.05036702695497	0.00554011432334015	0	0	0	0.0163507203810399	0	0.0140370697741193	0.0240894270402436	0	0	0	0.0767701014848403	0	0.191555552454375	0	0	0	0.0280062540222465	0.244741309004159	0	0	0.0402942116344299	0.0145224779463547	0	0	0.0729194703273882	0	0	0	0	0	0
NS32	0.0305097623877888	0	0.371143223940671	0.0552806925927503	0	0.0333457501332223	0.0426380201805204	0	0.512774456713585	0.0279214643331978	0.0246538581619155	0.0945373875006786	0	0.0281233840284162	0.063538628536856	0.0783966195638052	0.0313415120920232	0	0	0.154910115018351	0.0723579490397764	0.0148343995461735	0.0169079224599497	0.0242754407255991	0.0180835789782743	0.0471558423404264	0.0511273448643852	0.211119172376126	0.0246120988742633	0.0262503099971455	0.0259349083659458	0	0.00641327893959106	0	0.523335152911327	0.0729190658206676	0.0510063235308602	0	0	0.0130257101521041	0	0	0.236015408047982	0	0	0.0106353475487004	0.0254544859729485	0.00591274495016691	0	0	0.0385290036310443	0	0.084581645574211	0.417340780718403	0	0	0.0226080105957236	0.0727348690008564	0.00918248412395147	0.0107316006781871	0.0525481440326824	0.0124608270845448	0.14982441182035	0	0	0	0
NS34	0.0890883458037387	0.050969165642579	0.155954172298867	0.0881432421878154	0.00613920497828085	0.0192352929582215	0.0631936932471318	0	0.774682653635473	0	0.0220470674804064	0.125484557841552	0	0.0177883576635626	0.0100583099968563	0.0322458266038837	0	0	0	0	0.0162739286767668	0.0176202574437608	0.0126761317873601	0.0941981764480108	0.0780464956444674	0.0545659066958704	0	0.0356937635066843	0.0519347057354013	0.157536559381589	0.0568058266546261	0.0243969938464471	0	0	0.522321438497411	0	0.0845944042715491	0	0	0.023569579374551	0.0196940057548507	0	0.150131461034376	0	0.00868220148233875	0.0856307015826916	0.0893509790228565	0.0579234715870084	0	0	0.0139431119800437	0	0.131627709803477	0.175148934901411	0	0	0.0168135918267827	0.219735124518634	0.0407460728304415	0	0	0	0	0	0	0	0
NS36	0.110702882596108	0	0.321099305354152	0.399925939497148	0	0.0730383763991006	0.0374412485063591	0	0.445305609294106	0.102189064079638	0.0265747313664343	0.124002968982125	0	0.0231640897677122	0.0279751818165364	0.0358707861534003	0	0	0	0	0	0	0.0371083956198057	0.00526937119328892	0.0798493799217542	0.103798701244304	0.0664405498883543	0.00802858688061495	0.0416222247862714	0	0.0484055738902726	0	0.0195911997093318	0	0.359936979398718	0.00653002857479525	0.0987256597205048	0	0	0.167040708812244	0	0	0.297850388069155	0	0	0.0241289798350971	0.0601325330780141	0.0209135963322663	0	0	0.0386415111304898	0	0.309906128924718	0.336855972755309	0	0.00758395814309303	0.0179255929855419	0.171174019057249	0.0263309507384144	0	0.0394298209744351	0	0	0.0103009513669709	0	0.0136543234739965	0
NS38	0	0	0.301289152033429	0.331631250523446	0	0.0219931154129232	0.0564686330504122	0	0.519703046049497	0.0833003800814304	0.0243556472100267	0.369621334272196	0	0.0229021829947825	0.0235873842852451	0.094513074101992	0.0641514617948517	0	0.0377711294924257	0.124074314591134	0.145566696335781	0	0.0170760934756983	0	0.0934319080383659	0.103632569793484	0.0480771257081406	0.0715023112876299	0.0600632775658426	0.050286105899809	0.0403345667806011	0	0	0	0.3668018571565	0.0440195187897468	0.0688780007345605	0	0	0.0380601030413911	0	0	0.213531528419952	0.0091428017019258	0	0	0.042027956569779	0	0.0450597931683993	0.0165131005707153	0.0168117620688783	0	0.187844072645901	0.287383463894072	0	0	0.0188228010154172	0.14125786490373	0	0.0252191283818128	0.033241076483095	0.0216049773376736	0.0817132165161543	0	0.0228586764473035	0	0
NS39	0.0470762476905122	0	0.191821918486886	0.0565888839450567	0	0.0321600600297199	0.0379870686636753	0	0.393458710991571	0.0627424054150964	0.0121942817129532	0.216599109923667	0	0.0177835337721612	0.0507991926600703	0.0673797040923062	0.00939293291210873	0	0.00923326345313276	0.153315419508272	0.0841049303202665	0	0.0204058465541663	0	0.0396611485208458	0.0735140497089897	0.0252494233833621	0.149034178257869	0.0571652699013118	0.0103471193433353	0.0853802206135572	0	0	0	0.460522914301048	0	0.0710856401256999	0	0	0.0459342161963463	0	0	0.192628059775505	0.0227930834007085	0	0.010952195778335	0.0352926941193449	0	0.0307730160650297	0	0.0112645539795522	0	0.165653573254177	0.631224837129927	0.0687456841423189	0	0.0351518588273449	0.0893768771653533	0.00833017017846974	0	0.0304815383139523	0.0156482592254821	0.211102290035441	0	0	0.0322062940788852	0
NS4	0	0	0.0891862587660855	0	0	0.0227133233082204	0	0	0.577294674189194	0	0	0.197971852194645	0	0.133960723618456	0.0488049793905525	0.0272526582883689	0	0.0118987885144552	0	0	0	0	0	0.00710580395889521	0.0304133927870265	0.0553382472414561	0.0113450253675895	0.0504436130268089	0.013087597450857	0.09107480638372	0.0226915112778572	0	0	0	0.707779695767898	0	0.0400464469719872	0	0	0	0	0	0.0872857945941498	0.0446904077189421	0	0	0.0219595716519945	0	0	0	0	0	0.0725145272165762	0.42209972192102	0	0	0.0468669105043214	0.0708304528476272	0.00964706360569495	0	0.0542245677970841	0	0	0	0	0.0236112527144936	0
NS40	0.0324922286853044	0	0.484216164563119	0	0	0	0.0606507601579955	0.0635282940836548	0.255057966959109	0.0697636341058214	0	0.223120239871466	0	0.0212956080015617	0.0561038394938487	0.0607080057979335	0.0198016077602658	0	0	0	0.0353264572031133	0	0.0158271555721735	0.0511561812512366	0.0333796202428579	0.103507076675075	0	0.00605240515257148	0.0427286632043337	0.0221839202366293	0.0746547561247923	0	0	0	0.555681647359782	0.0926141285602305	0.0234005831805833	0.0796034150487781	0	0.135256067333029	0	0	0.223759407756654	0	0.05753569323918	0.0145221040948332	0.0236740882816635	0.00974915499536878	0	0	0.0214346662320619	0	0.173122660880826	0.470233873027683	0.0515520864922644	0	0.0197013328038967	0.104842464423596	0	0	0.104069133931934	0	0	0.00764283902890637	0	0	0
NS41	0.0373727751012633	0	0.213579643650595	0.0444812460367077	0	0.040282748797992	0.0303169289610841	0.0138241098260328	0.740464814458628	0.0948812520901321	0.0211097553763045	0.0646466492491817	0.00562887974671885	0.0536014797192514	0.038969577120117	0.0437848581416465	0.0291167526385187	0	0.0271081470219029	0	0.0344619816187689	0.00629328718380479	0.0164416568082772	0.0303985171047207	0.105718991539323	0.0342456512930119	0.00652502226071639	0.00724413310232287	0.0174639356492638	0	0.0514099899054249	0	0	0	0.463719389091815	0.0403564992930196	0.0511973248828587	0.0316284410116734	0	0.0292016901759259	0	0	0.237017209500691	0	0.0133132483302312	0.00580211835238897	0.0166213688439225	0	0	0	0.015575618109306	0	0.182966333144853	0.369504721282348	0.045276549808372	0	0.0148264469096549	0.159749643335102	0	0	0.0378470923828452	0	0	0	0	0	0
NS46	0	0.00590116475107645	0.422534179354853	0.0416916553038706	0	0.0231382808097614	0.0548885778876289	0	0.336885324242847	0	0.0549883852670778	0.17283878039665	0	0.0183935325062872	0.0281988985366743	0.0670370354549071	0.0341691924658609	0.0102212358239312	0.00614887595440711	0.160470434125408	0.0860859243079573	0.00753082801802185	0.0382790514885328	0.0172199066293001	0.0946330062871804	0	0.0267123701711229	0.071942421782637	0.109059532151347	0.0395837541712146	0.0375302427544661	0.0254138402334078	0.0217868651052426	0	0.623806922586413	0.013929404392483	0.0497142616639124	0	0	0.0375169726130294	0	0	0.219122949672291	0	0	0.0174495386757653	0.0678655843628983	0.0201986645453292	0	0.00982412884887999	0.0255700282683496	0	0.089492106855645	0.459721366147365	0	0.0274837988193413	0	0.0585026495969281	0.0547066452952097	0.0390517923459162	0.0104141132447477	0	0	0	0	0	0
NS51	0.0157031401631209	0.0101482956014993	0.218589631153969	0	0.00895606630356233	0.0125875278615478	0.0218033895265561	0	0.146498982481609	0.014282931758486	0	0.301233350933599	0	0.0368002925503069	0.0634253256315086	0.0408955702554075	0	0	0	0	0.0411493126948594	0	0	0.139909257657043	0.0421608029978	0.134698226985554	0.00597066652430175	0.013164384336788	0.0517110704208676	0.075067354688316	0.0408227833791826	0	0	0	0.829087421398138	0.0368675627682514	0	0	0	0.0261043286772942	0	0	0.0686874053784719	0	0.0541660577336779	0.0469140130108592	0.194452976458042	0.0407255323019116	0.0299569809342482	0	0	0.0328594576461896	0.0125481281104468	0.42522132530516	0	0	0.0750209971067861	0.0292372322750668	0.0121878013275115	0	0.1025546712075	0	0	0	0	0.0118164942467991	0.0120653017786292
NS55	0	0	0.201817783878739	0.0132005925352549	0	0.0116464771890687	0.0163805525092731	0	0.208474673670082	0	0	0.106971026918859	0	0	0.0516865815556562	0.033483345616211	0	0	0	0	0.0224722273870571	0	0.0561038394938487	0.0297381687917783	0.236189148549197	0.0674621680874999	0	0.0209911570797425	0.0475911878484786	0.0295040697679407	0.034718185377598	0	0	0	0.989099218313565	0	0.0336014974141217	0	0	0.0202467034289985	0	0	0.0549604936066069	0	0	0	0.0805656047458725	0	0	0	0	0	0.0200747827347782	0.343830820220538	0	0	0.0402193143705967	0.00933409294805984	0.00889969668181998	0	0.0875135051434558	0	0	0	0	0	0
NS58	0.00674922634596236	0.0293895234642353	0.106922079620608	0	0	0	0	0	0.0669300455146181	0	0	0.153493386643456	0	0.0307084936843629	0.0252361654101119	0.0284995169167727	0	0	0	0	0.0401496943238528	0	0	0.0415213246391454	0.160530273997011	0.0902832245222638	0	0	0.0321277531850223	0	0.0251772128064371	0	0	0.013164469075364	1.16905334665061	0	0	0	0	0	0	0.00554057513977063	0.022540691729608	0.0105314657464035	0	0	0.118923968485473	0	0	0	0	0.00802293211562303	0.0375338881026586	0.188770894832212	0	0	0.0941652975523945	0.00838505747189452	0.0921337266292078	0	0.0513649409466095	0	0	0	0	0.00928191618560195	0
NS6	0	0	0.164820065026908	0.0055401362643725	0	0.0077075669060006	0.017264030694715	0	0.64040711165865	0	0.0179667507841397	0	0	0.0147927648707523	0.0504844181574843	0.047110970168934	0	0	0	0	0	0	0	0	0.0921804329758623	0.0579327056475969	0.00724401116929715	0.0297723459600935	0.0426137800831555	0.0131257604150513	0.0427531259456179	0	0	0	0.696241596608732	0.00802229660271118	0.0826758779974355	0	0	0	0	0	0.10950484866934	0	0	0.0563261259944082	0.0414702570859018	0.049742288215442	0.00545004584454914	0	0	0	0.225852859267134	0.280867655654913	0	0	0.0242942350856091	0.157307982973256	0	0	0.0641135166609771	0	0	0	0	0.00477202757390792	0
NS62	0.0233375779317926	0.0101475017813473	0.329822290601675	0.0902093740314115	0.011213623629221	0.013312951733013	0.0562729493849963	0	0.111621387797835	0.0175201604273985	0.0192698140960549	0.146949544457593	0.00832509215875498	0.00717530574888088	0.0224727725798196	0.0373851984470754	0	0	0	0.0544176365203492	0.0332316867158004	0	0.0248981484433026	0.0617550083676636	0.0940038039055066	0	0	0	0.0768476333555146	0	0.0549166839553831	0	0	0	0.978457940926071	0	0.0118990771528406	0	0	0.0305927602692678	0.0128973858983927	0	0.0881388501248486	0	0	0	0.0748758852920721	0	0	0	0.0145224563772129	0	0.0970384580270907	0.325247410717075	0	0	0.0467727504967077	0.0419217144493556	0.00855965333932169	0	0.038892335536324	0	0	0	0	0	0
NS67	0	0.0188147812367335	0.386836149194476	0.0598289563150328	0.00667957649784439	0.0768044884613897	0.0944666693703529	0	0.238890301751153	0	0.0465929541489167	0.263464767538794	0	0.0188147812367335	0.0698285757144486	0.0715732881849084	0.0128679588272343	0	0	0	0.0766033487529515	0	0.0617581429549971	0.0211475511377953	0.0406167325659657	0.0944825052576736	0.0211006017042337	0.344773764733328	0.0614758394626311	0.049436596400717	0.0478337822074864	0.00385643617096548	0	0	0.532948916932631	0.0911629390413069	0	0	0	0.0075176302280917	0	0.00536216929881397	0.293889648738812	0	0	0.0285518569295427	0.0600031229555182	0.0051739623172876	0.0819290812842176	0.0245950746699993	0.0339050485154166	0.00645308076990219	0	0.451828789963695	0	0	0.0296261085202689	0.0318374488680255	0.0236493646264388	0.0340801864127559	0.0236283856700132	0	0	0.00682640017231643	0.0180617989632599	0.00667957649784439	0
NS7	0.0185097269307152	0.0263854933571475	0.133007642755874	0	0	0.011432299382563	0.0190372379706099	0	0.332026234982592	0	0.0198271764538744	0.330197004578837	0	0.0379379757485394	0.0391591847053037	0.0437274576860827	0	0	0	0	0.0429151043981738	0	0	0.0485006769240853	0.0355372379947303	0.158817467595412	0.0220277594539552	0.0642527010093161	0.0393485495527414	0.0173783661426408	0.0190372379706099	0	0	0.007897905861208	0.619758941496181	0.211687191121128	0.0241100599423459	0.0902870353578887	0.00444993425183824	0	0	0.00674868838829526	0.126660474242716	0.0158276178777568	0	0	0.312624235579072	0	0	0	0	0	0.112224074659879	0.458709736196068	0.0511770605121174	0	0.0758062404829025	0.0350741382282936	0.0650207261004096	0	0.0435570929128606	0	0	0	0	0.0385341216405124	0
NS70	0.0224725945533301	0.00674860152520763	0.203310719041171	0	0	0	0.0326600342964901	0	0.349700318533085	0	0.011345210706945	0.197661716988176	0	0.0373981536910998	0.0654536470213654	0.0235906558000355	0	0	0	0	0.0187222731184141	0	0	0.0861859063793904	0.125555895467568	0.134317754585183	0.00580194314153757	0	0.0435109895496004	0	0.0200997612044289	0	0	0	0.886483774564674	0.0075779149495758	0	0	0.00597015220943263	0	0	0	0.0648440455543628	0	0	0	0.0648057561458191	0	0	0	0	0.0310744733932459	0.0149258460529004	0.356391176502398	0	0	0.11658334879492	0.0380548563507085	0.0340996397046037	0	0.0575711150331406	0	0	0.0122273084706067	0	0.00922756179372907	0.0106705974192517
NS71	0.0683616557939637	0.0155006674909845	0.314679968492375	0.195824224472472	0.0240603259219134	0	0.0775394704309627	0	0.23565800949992	0	0.0288474594521545	0.291639364813699	0	0.0225253995308133	0.0226572791562924	0.117611445610945	0.0175722701370775	0	0.0213250953555529	0.0188535252983738	0.182897745054592	0	0.0342479970158884	0.153611938413185	0.147020763513664	0.125888079819918	0.00809472382827923	0.00660929026937379	0.0852866252955798	0	0.114127416058159	0.0235597895756939	0.012324861176264	0	0.663153801362783	0.0142316439457066	0.011447793245806	0.0144394304987718	0	0.0432844386818319	0	0	0.319367262359248	0	0	0	0.207695096538743	0	0	0	0.0274355968788411	0	0.0539689638286754	0.219942242776051	0	0	0.0717525148887352	0.0418720856835946	0.0621041179064522	0.0179634753871927	0	0.00827665455840157	0	0	0.0113169514079729	0	0
NS72	0	0.0449573944827633	0.285220372937316	0.0367573953110979	0	0	0.0761924931217842	0.0504453875226804	0.120472705565193	0	0	0.39431542398877	0	0.00861739002961123	0.015858963743293	0.0231246586223786	0	0.0200508071777406	0	0.023800098744466	0	0	0	0.217322461984113	0.13884182943949	0.171092647192322	0	0.0375838922526925	0.0598539970995053	0	0.110940802729653	0.0167103100911086	0	0.0118156986154633	0.748273890272001	0.263658681174848	0	0.0511773647996592	0	0.00554016643371763	0	0.0125866803094556	0.0197772818594683	0	0.00571609026183775	0	0.0486336838804767	0	0	0	0	0.00724405061754347	0.0105775981393899	0.243889430611719	0.08518310778758	0.00789795278038976	0.119690151265251	0.0462188094306881	0.0118156986154633	0	0.0868774880388907	0	0.0819574246576253	0	0	0	0
NS77	0.136638500265797	0	0.168279059300493	0	0	0.134740131683189	0.0536452295117483	0	0.606822464935181	0.045252539005003	0.0242118382845151	0.0705212469330256	0	0.0571897520164206	0.0545801361803437	0.0522875435938709	0	0	0	0	0.0471621571828365	0	0.0130117223868716	0	0.06078969222894	0.0771040194598571	0.0292511728695878	0	0.0212023961464743	0.179331862135974	0.0486421670298706	0	0	0	0.567944331935633	0	0.0506398309936299	0	0.00605240515257148	0	0	0	0.257398171159132	0	0	0	0.0380412114456698	0	0	0	0	0	0.128141506942396	0.392114639241124	0	0	0.0451648229638664	0.143719422534921	0	0	0	0	0	0	0	0.010098351246625	0
NS78	0	0	0.257305659348721	0	0	0	0.0311694620457443	0.0458294291103764	0.101827034231912	0	0.0206342897924575	0.244237460559692	0.00717513170122687	0.0231452506068448	0.0576304646215702	0.0365939893776099	0.0172635178781926	0	0	0.165337339586971	0.0617535085272465	0	0	0.0439184573501151	0.21747217847592	0.127996917972906	0	0.0867024534512843	0.0513207064200405	0	0.2531985606368	0	0	0	0.807686695398441	0.0297215085099188	0.0079601096873896	0	0	0	0	0	0.104828194577528	0	0.0450879318261947	0	0.171505068722422	0	0	0	0.0145221040948332	0.0217329087470502	0.0453619461851515	0.263476004799311	0	0	0.150255692151756	0.0240064358431077	0.0282870773588639	0	0.0700761608852788	0.0132753884079039	0.154202272662571	0.0209439259055729	0	0	0.00710580395889521
NS79	0.0581814229122892	0	0.222044409848018	0	0	0.0414949927796763	0.023302404146464	0	0.226639585403128	0	0.0168922711801739	0.314204970090387	0	0.0470833676595395	0.0493169239375477	0.0344720217337303	0	0.088279433953771	0	0	0.0442258585938793	0	0	0.0309726428111918	0.119947733666323	0.110654524235207	0.012551080383822	0	0.0397493174665646	0	0.0206652514033591	0	0	0	0.811757550703459	0	0.0168629160339184	0	0	0	0	0	0.0756984128329354	0	0	0	0.0326705359665297	0	0	0	0	0.0307638962728708	0.181555925211702	0.441101273192101	0	0	0.026932656500647	0.0280149948737304	0	0	0.0593055204283161	0	0	0	0	0	0.0100526033546103
NS81	0	0.00906770147088733	0.234363670083044	0.0157376596109317	0	0	0.0339780732370966	0	0.151921068035683	0	0.00954668793816144	0.16755060865668	0	0.0480305325286772	0.0413735030485911	0.0292089232377851	0	0.0224126162829959	0	0	0	0	0	0.0553724722060202	0.119804812136303	0	0	0.0588322544552138	0.0591100696728052	0.00861962209230874	0.0804905320015663	0	0	0	0.901371732787694	0.0155476453748353	0	0.0245844718115467	0	0.0485135374681982	0	0	0.0611739502648716	0	0	0	0.208025217914494	0	0	0	0	0.041012372408934	0.0167146386650035	0.439701196200521	0	0	0.071347608805447	0.0152581893056154	0.0334339493359751	0	0.0544870163090303	0	0	0	0	0.0170084438748293	0.0144922343640047
NS83	0.0720403081555289	0.0167688779046333	0.2370341638376	0.0593941735915566	0	0.0317987861992027	0.0475911878484786	0	0.189479322843149	0.0177164551454734	0.0248577319272977	0.156989427398114	0	0.0248378017862547	0.0345321834713692	0.0705634906277541	0.0125468421923887	0	0	0	0.0669968940132603	0	0.0268129642203197	0.0352562662379852	0.110463503250376	0.182533908740204	0.017463122925059	0	0.0723087244938314	0.0327655023544396	0.228308126054501	0	0	0.00751218010106915	0.741496752236168	0.0740533627114565	0.0184018735840508	0	0	0	0	0	0.23181293283031	0.00526508638366555	0	0	0.142132421428937	0	0	0	0.0079601096873896	0.0110801134639599	0.060773363683157	0.452399315234085	0	0	0.119877856479861	0.046591082560926	0.0347467128226814	0	0.0866163399859782	0.0143160921910782	0	0.0149917964076664	0	0	0
NS86	0	0.0090650347449649	0.220100631709706	0	0	0.0115182494824852	0.0172921738935397	0.0300859061504578	0.106887059408128	0	0.0221392322777531	0.179244408870337	0	0.0256035935585308	0.082021250565606	0.0535434349132317	0.017883350527564	0	0	0.0515617048755104	0.0451977363739739	0	0	0.0379499258786364	0.0702460478116698	0.067887713497961	0	0.0682087809024039	0.0191404374354428	0.0205139552784081	0.0524674399864651	0	0	0.00744599097338379	0.842882679628327	0.068579057992577	0	0.0571810767880904	0.00605240515257148	0	0	0	0.152763920938845	0.0162287234928346	0	0	0.0893367903895036	0	0	0	0	0.00889969668181998	0.0459482559108717	0.53720809126969	0	0.0132005925352549	0.0998899790419778	0.0189323580252452	0	0	0.0360758330734624	0	0.0148923948132781	0	0	0	0
NS9	0.0633654726856112	0	0.333500444375278	0.0061345490772926	0.00826642280542191	0.0818997990006074	0.0462346883492794	0	0.453311222192618	0	0.0964168044303554	0.0313799749584575	0.00744708225457888	0.0133145799664475	0.0543239284172687	0.0571634288354905	0	0	0	0	0.0373499848581465	0	0.0191949180444188	0.0153530146122547	0.0629567247497234	0.0674426194822059	0.0514826256517555	0	0.0331162625560248	0.0243378152507773	0.045771196601381	0	0	0	0.663477809170873	0.00850265946884502	0.0953202834834684	0	0	0	0	0	0.196687762817338	0	0	0	0.0529082146298962	0	0	0.00667571220424533	0.0171797808092231	0	0.245070375893327	0.379302901870472	0	0	0.0557305277410203	0.154339186247782	0	0	0.0359297153473244	0.0211821335178373	0	0.0113029609066657	0.0127832688635919	0	0
